,ios_current_ratings,ios_all_ratings,android_avg_rating,android_total_ratings,android_ratings_5,android_ratings_4,android_ratings_3,android_ratings_2,android_ratings_1
2016-07-22 14:20:00,8713.0,110258.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 14:30:00,8713.0,110258.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 14:40:00,8713.0,110258.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 14:50:00,8713.0,110258.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 15:00:00,8713.0,110625.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 15:10:00,9116.0,110625.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 15:20:00,9116.0,110625.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 15:30:00,9116.0,110625.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 15:40:00,9116.0,110625.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 15:50:00,9116.0,110625.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 16:00:00,9116.0,110625.0,3.9,1402647.0,796129.0,796129.0,796129.0,796129.0,796129.0
2016-07-22 16:10:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 16:20:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 16:30:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 16:40:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 16:50:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 17:00:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 17:10:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 17:20:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 17:30:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 17:40:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 17:50:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 18:00:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 18:10:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 18:20:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 18:30:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 18:40:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 18:50:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 19:00:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 19:10:00,9116.0,110625.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 19:20:00,9686.0,111140.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 19:30:00,9686.0,111140.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 19:40:00,9686.0,111140.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 19:50:00,9686.0,111140.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 20:00:00,9686.0,111140.0,3.9,1414942.0,803463.0,803463.0,803463.0,803463.0,803463.0
2016-07-22 20:10:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 20:20:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 20:30:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 20:40:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 20:50:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 21:00:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 21:10:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 21:20:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 21:30:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 21:40:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 21:50:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 22:00:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 22:10:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 22:20:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 22:30:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 22:40:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 22:50:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 23:00:00,9686.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 23:10:00,9686.0,111547.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 23:20:00,10132.0,111140.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 23:30:00,10132.0,111547.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 23:40:00,10132.0,111547.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-22 23:50:00,10132.0,111547.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-23 00:00:00,10132.0,111547.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-23 00:10:00,10132.0,111547.0,3.9,1424989.0,809289.0,809289.0,809289.0,809289.0,809289.0
2016-07-23 00:20:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 00:30:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 00:40:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 00:50:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 01:00:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 01:10:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 01:20:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 01:30:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 01:40:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 01:50:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 02:00:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 02:10:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 02:20:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 02:30:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 02:40:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 02:50:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 03:00:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 03:10:00,10132.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 03:20:00,10465.0,111547.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 03:30:00,10465.0,111850.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 03:40:00,10465.0,111850.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 03:50:00,10465.0,111850.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 04:00:00,10465.0,111850.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 04:10:00,10465.0,111850.0,3.9,1431662.0,813198.0,813198.0,813198.0,813198.0,813198.0
2016-07-23 04:20:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 04:30:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 04:40:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 04:50:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 05:00:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 05:10:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 05:20:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 05:30:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 05:40:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 05:50:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 06:00:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 06:10:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 06:20:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 06:30:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 06:40:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 06:50:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 07:00:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 07:10:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 07:20:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 07:30:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 07:40:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 07:50:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 08:00:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 08:10:00,10465.0,111850.0,3.9,1439453.0,817592.0,817592.0,817592.0,817592.0,817592.0
2016-07-23 08:20:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 08:30:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 08:40:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 08:50:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 09:00:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 09:10:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 09:20:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 09:30:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 09:40:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 09:50:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 10:00:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 10:10:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 10:20:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 10:30:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 10:40:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 10:50:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 11:00:00,10465.0,111850.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 11:10:00,10792.0,112152.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 11:20:00,10792.0,112152.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 11:30:00,10792.0,112152.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 11:40:00,10792.0,112152.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 11:50:00,10792.0,112152.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 12:00:00,10792.0,112152.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 12:10:00,10792.0,112152.0,3.9,1449823.0,823480.0,823480.0,823480.0,823480.0,823480.0
2016-07-23 12:20:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 12:30:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 12:40:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 12:50:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 13:00:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 13:10:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 13:20:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 13:30:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 13:40:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 13:50:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 14:00:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 14:10:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 14:20:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 14:30:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 14:40:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 14:50:00,10792.0,112152.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 15:00:00,11183.0,112504.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 15:10:00,11183.0,112504.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 15:20:00,11183.0,112504.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 15:30:00,11183.0,112504.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 15:40:00,11183.0,112504.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 15:50:00,11183.0,112504.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 16:00:00,11183.0,112504.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 16:10:00,11183.0,112504.0,3.9,1460698.0,829902.0,829902.0,829902.0,829902.0,829902.0
2016-07-23 16:20:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 16:30:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 16:40:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 16:50:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 17:00:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 17:10:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 17:20:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 17:30:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 17:40:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 17:50:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 18:00:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 18:10:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 18:20:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 18:30:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 18:40:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 18:50:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 19:00:00,11183.0,112504.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 19:10:00,11566.0,112856.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 19:20:00,11566.0,112856.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 19:30:00,11566.0,112856.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 19:40:00,11566.0,112856.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 19:50:00,11566.0,112856.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 20:00:00,11566.0,112856.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 20:10:00,11566.0,112856.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 20:20:00,11566.0,112856.0,3.9,1470898.0,836130.0,836130.0,836130.0,836130.0,836130.0
2016-07-23 20:30:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 20:40:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 20:50:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 21:00:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 21:10:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 21:20:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 21:30:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 21:40:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 21:50:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 22:00:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 22:10:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 22:20:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 22:30:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 22:40:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 22:50:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 23:00:00,11566.0,112856.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 23:10:00,11566.0,113230.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 23:20:00,11566.0,113230.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 23:30:00,11969.0,113230.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 23:40:00,11969.0,113230.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-23 23:50:00,11969.0,113230.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-24 00:00:00,11969.0,113230.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-24 00:10:00,11969.0,113230.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-24 00:20:00,11969.0,113230.0,3.9,1478893.0,840977.0,840977.0,840977.0,840977.0,840977.0
2016-07-24 00:30:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 00:40:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 00:50:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 01:00:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 01:10:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 01:20:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 01:30:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 01:40:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 01:50:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 02:00:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 02:10:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 02:20:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 02:30:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 02:40:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 02:50:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 03:00:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 03:10:00,11969.0,113230.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 03:20:00,11969.0,113485.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 03:30:00,11969.0,113485.0,3.9,1493930.0,850485.0,850485.0,850485.0,850485.0,850485.0
2016-07-24 03:40:00,12242.0,113485.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 03:50:00,12242.0,113485.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 04:00:00,12242.0,113485.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 04:10:00,12242.0,113485.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 04:20:00,12242.0,113485.0,3.9,1484475.0,844269.0,844269.0,844269.0,844269.0,844269.0
2016-07-24 04:30:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 04:40:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 04:50:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 05:00:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 05:10:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 05:20:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 05:30:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 05:40:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 05:50:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 06:00:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
2016-07-24 06:10:00,12242.0,113485.0,3.9,1499762.0,854521.0,854521.0,854521.0,854521.0,854521.0
